House_ID,Neighborhood,Monthly_Rent_EGP,Bedrooms,Has_Workspace,Allows_Pets,Quietness_Score,Natural_Light_Index,Soundproofing_Score,Greenery_Proximity,Air_Quality_Index,Walkability_Score,Wheelchair_Accessible,Elevator_Access,Smart_Home_Ready,Medical_Proximity_Score
3073,Al Rehab,46597,2,0,0,5,3,7,10,10,7,1,1,1,7
3074,Faisal,22702,3,1,0,4,7,3,5,7,5,0,1,0,6
3075,Haram,46719,3,1,1,10,10,4,8,5,7,0,0,0,7
3076,Helwan,30250,1,1,0,4,3,8,5,7,9,0,0,0,7
3077,Faisal,45751,1,1,0,5,4,5,10,9,3,0,1,0,8
3078,Mokattam,25442,2,1,0,4,4,8,9,7,6,1,1,0,5
3079,Haram,21693,1,0,0,9,4,6,1,9,8,0,1,0,6
3080,Faisal,28005,5,0,1,9,4,2,6,3,6,0,0,1,6
3081,Downtown Cairo,48793,4,1,1,9,7,4,8,10,8,0,0,0,6
3082,Downtown Cairo,41697,1,0,1,6,9,10,7,10,4,0,1,1,7
3083,Sheikh Zayed,32988,1,1,0,8,6,5,8,10,5,1,1,0,5
3084,Dokki,36333,3,1,1,4,6,6,2,4,6,0,0,0,5
3085,El Obour,33992,5,1,0,9,9,3,10,4,4,0,1,0,4
3086,New Cairo,13522,1,1,0,3,5,9,7,5,7,1,1,0,5
3087,Shoubra,49406,4,1,0,9,6,2,1,4,8,0,0,0,8
3088,6th of October,45470,1,1,1,7,10,5,3,4,7,0,1,0,9
3089,Mohandeseen,47532,2,1,0,3,5,7,3,3,7,0,1,0,5
3090,New Capital,16121,5,0,0,7,4,9,9,4,6,1,1,1,4
3091,El Obour,18219,1,1,1,3,3,5,9,4,7,0,0,0,8
3092,Helwan,5617,5,1,0,4,6,3,5,4,7,0,1,0,9
3093,Helwan,47016,1,1,1,6,6,5,1,8,9,1,0,0,4
3094,Helwan,28276,4,1,1,2,10,2,2,9,2,0,1,0,6
3095,Zamalek,38351,4,0,1,10,4,9,4,8,3,1,0,1,5
3096,Mohandeseen,10704,5,1,0,4,4,10,9,9,7,1,1,0,7
3097,Faisal,44756,3,1,0,2,6,4,5,6,7,0,0,0,6
3098,Heliopolis,21959,3,1,1,7,4,9,9,4,8,0,0,0,4
3099,New Cairo,32522,2,0,0,2,6,10,10,6,2,0,1,1,10
3100,Nasr City,13953,3,1,0,4,3,9,9,3,7,0,0,0,5
3101,El Obour,30567,5,1,0,8,8,3,8,4,9,0,0,0,6
3102,Downtown Cairo,26560,3,0,0,5,3,3,1,7,4,0,1,0,4
3103,Mokattam,6613,2,1,0,10,5,5,7,10,5,0,1,0,8
3104,Shoubra,40660,1,1,1,8,6,2,5,6,2,0,1,0,8
3105,Haram,49104,3,0,0,6,8,4,10,4,4,0,1,0,6
3106,Al Rehab,43501,5,1,0,10,3,5,7,8,8,0,1,1,7
3107,New Cairo,41199,5,1,0,4,8,3,10,7,10,1,1,0,10
3108,Madinaty,28496,2,1,1,9,9,8,7,5,3,1,1,0,6
3109,Madinaty,21765,2,0,0,9,3,4,8,6,7,1,1,0,7
3110,Shoubra,29721,4,0,0,5,9,8,7,10,8,0,1,0,6
3111,El Shorouk,7515,4,0,0,2,9,8,1,3,3,0,1,0,9
3112,Maadi,8454,4,0,0,5,7,10,9,5,9,0,1,0,7
3113,6th of October,44537,1,0,0,10,8,5,1,7,3,0,1,0,9
3114,New Cairo,26873,5,1,1,2,3,5,8,6,6,1,1,1,8
3115,Downtown Cairo,12384,4,0,0,4,5,2,2,6,7,1,0,0,10
3116,New Cairo,17727,5,0,0,9,10,7,8,4,2,0,1,0,9
3117,Faisal,7534,2,0,0,4,3,7,6,9,8,1,0,0,4
3118,Haram,37523,1,0,0,3,10,8,5,5,7,0,1,0,4
3119,Mohandeseen,35889,2,1,0,2,4,10,5,4,5,0,1,1,4
3120,Helwan,29465,5,1,0,10,7,10,8,9,3,1,1,0,8
3121,Mohandeseen,34593,4,0,0,4,6,6,7,3,7,0,1,0,6
3122,Dokki,25330,2,0,1,8,5,3,5,5,10,0,0,0,9
3123,Dokki,12302,3,1,0,4,8,2,4,6,9,1,1,0,6
3124,New Cairo,16907,1,0,0,9,10,3,8,7,7,1,1,0,6
3125,Zamalek,28430,5,1,0,10,8,3,2,3,6,0,1,0,10
3126,Sheikh Zayed,45752,4,1,1,9,3,2,10,10,8,1,1,1,10
3127,Nasr City,11181,2,0,1,6,6,9,7,4,4,0,0,0,9
3128,Zamalek,16875,1,1,0,3,3,4,10,10,10,0,1,0,4
3129,Downtown Cairo,31219,4,1,0,7,7,9,1,4,7,0,1,0,7
3130,Nasr City,40182,2,0,0,9,9,7,9,8,3,0,1,0,8
3131,El Obour,19005,5,0,0,3,6,2,6,3,6,0,0,0,4
3132,Mohandeseen,46269,3,1,0,7,10,8,5,5,10,0,1,0,7
3133,Mohandeseen,18245,3,1,1,8,10,4,6,3,7,1,0,0,8
3134,Nasr City,10457,5,0,1,10,4,10,1,10,10,0,1,1,4
3135,6th of October,10749,1,1,1,10,8,10,2,5,2,0,1,1,5
3136,Zamalek,37064,5,0,0,3,4,5,7,3,3,1,1,0,5
3137,Sheikh Zayed,13821,2,1,0,2,8,3,7,8,10,1,1,1,5
3138,New Cairo,36761,1,1,0,8,6,10,7,8,10,1,1,1,8
3139,Maadi,42051,3,1,0,7,10,6,6,3,2,0,1,0,5
3140,Mohandeseen,17119,2,1,1,5,4,9,7,6,6,1,1,0,6
3141,6th of October,11664,4,0,0,10,5,10,7,5,7,0,1,0,5
3142,Maadi,33281,4,1,0,2,10,2,6,3,6,0,1,0,8
3143,Mokattam,44279,4,0,1,8,8,4,8,4,4,0,1,0,10
3144,Mokattam,35821,3,1,1,6,7,8,7,4,7,0,0,1,9
3145,Sheikh Zayed,42233,5,1,1,6,5,3,9,8,10,1,1,0,5
3146,Heliopolis,28647,1,1,1,7,6,5,5,10,5,0,0,1,5
3147,Al Rehab,49325,3,0,0,3,5,5,10,5,3,0,1,1,4
3148,New Cairo,8382,2,1,0,4,8,8,7,3,4,1,1,0,7
3149,Mohandeseen,20449,2,1,0,10,7,3,8,5,8,0,1,0,7
3150,New Cairo,21263,4,1,0,5,7,9,8,3,2,0,1,1,6
3151,Mokattam,28643,1,0,0,7,8,9,9,6,8,0,1,0,7
3152,El Obour,13408,4,1,0,4,9,7,10,7,8,0,1,0,9
3153,El Obour,27606,2,0,1,4,6,5,4,4,7,0,1,0,7
3154,Maadi,31603,2,0,0,10,8,3,6,8,3,1,1,0,7
3155,El Obour,9069,5,0,0,10,5,4,6,10,2,1,1,0,9
3156,Faisal,23623,5,0,0,4,8,4,2,5,4,0,0,0,5
3157,Heliopolis,48440,5,0,0,4,7,4,7,4,10,0,1,0,7
3158,Shoubra,20891,4,0,0,7,6,5,7,3,6,0,1,1,5
3159,Maadi,11704,1,0,1,2,8,8,1,4,6,0,1,0,5
3160,Mohandeseen,32290,5,1,0,6,7,10,5,3,5,1,1,0,9
3161,Helwan,31460,3,1,1,10,8,5,9,5,5,1,0,0,7
3162,Maadi,21509,5,1,0,10,3,8,10,8,8,0,0,1,5
3163,Madinaty,21269,4,1,0,9,3,7,8,8,3,0,1,0,7
3164,Shoubra,11975,1,1,0,7,10,10,10,7,8,0,0,0,4
3165,Heliopolis,48837,5,1,0,10,7,9,7,6,5,1,1,0,4
3166,Maadi,10565,1,0,0,4,10,3,9,6,7,1,0,0,10
3167,Maadi,26467,3,1,0,10,6,4,1,4,2,1,0,0,7
3168,El Obour,8870,2,1,0,9,3,7,9,5,8,0,1,0,6
3169,Downtown Cairo,22909,1,1,1,2,7,6,4,5,4,0,0,0,5
3170,Maadi,13117,5,1,0,10,10,3,1,10,10,1,0,0,7
3171,Dokki,5938,4,1,0,9,8,3,8,8,6,1,0,0,5
3172,New Cairo,32390,4,1,0,9,4,6,10,6,7,1,1,0,7
3173,Mohandeseen,48322,4,1,0,7,8,6,8,3,7,0,0,0,6
3174,Mokattam,40000,4,1,0,10,5,2,6,9,8,0,1,0,10
3175,Dokki,24128,1,0,0,9,7,4,6,6,4,0,0,0,10
3176,Dokki,35781,4,1,0,3,10,10,8,8,2,0,1,0,5
3177,Zamalek,7465,2,1,0,7,9,4,9,10,2,0,1,0,8
3178,Helwan,4440,3,1,0,9,3,7,8,4,8,0,1,0,10
3179,6th of October,9413,1,1,0,7,10,7,7,6,3,1,1,0,4
3180,El Obour,15663,1,0,1,10,7,3,3,10,8,1,0,0,8
3181,Faisal,42523,4,1,0,6,8,8,4,9,9,0,0,0,7
3182,Faisal,41780,4,1,0,9,9,10,9,10,2,0,1,0,10
3183,Helwan,23547,1,1,0,3,6,10,4,3,6,1,1,0,6
3184,Madinaty,20126,4,0,1,6,3,9,9,10,3,0,1,0,6
3185,Madinaty,43520,4,0,1,2,10,6,9,8,4,1,1,1,7
3186,Sheikh Zayed,4005,4,1,1,6,6,9,8,4,6,0,1,1,5
3187,Mohandeseen,41544,4,0,0,8,6,10,7,3,6,0,1,0,6
3188,New Capital,11038,4,1,0,2,8,2,10,7,3,1,1,1,10
3189,New Capital,10414,5,0,1,4,6,2,8,4,5,1,1,0,4
3190,Haram,26123,5,1,0,7,9,6,3,10,8,0,1,0,9
3191,Mokattam,7970,5,0,0,2,9,8,5,3,7,0,1,0,8
3192,Haram,15050,1,1,0,4,7,10,4,6,4,0,1,0,4
3193,Mokattam,6606,3,1,0,9,3,10,3,7,5,0,1,0,9
3194,New Capital,20482,1,0,0,10,6,4,8,10,8,0,1,1,6
3195,Downtown Cairo,37293,5,1,0,8,4,2,9,3,2,1,1,0,10
3196,Sheikh Zayed,10337,1,0,1,5,5,4,7,8,9,0,1,0,5
3197,El Obour,37948,3,1,0,8,10,9,3,6,9,0,1,0,8
3198,Mohandeseen,28451,4,1,0,8,9,8,5,7,4,0,0,0,10
3199,Haram,30265,2,0,0,8,7,6,9,10,7,0,0,0,6
3200,El Shorouk,29714,5,0,0,9,4,10,3,5,3,0,1,0,10
3201,Mokattam,24875,5,1,1,5,9,5,5,5,9,0,1,0,6
3202,Maadi,17057,3,0,1,5,3,7,2,7,9,0,1,1,10
3203,Haram,36400,4,0,0,10,5,6,8,9,4,1,1,0,7
3204,Maadi,9922,4,1,0,9,10,7,6,3,7,1,1,1,4
3205,Al Rehab,7071,2,0,1,5,9,5,10,3,2,1,1,0,8
3206,6th of October,26025,4,1,0,7,9,4,1,9,5,0,1,1,9
3207,El Shorouk,31503,3,1,0,10,6,6,2,4,10,1,1,0,5
3208,Helwan,27765,4,0,0,7,4,6,7,3,8,1,0,0,7
3209,Downtown Cairo,39560,3,0,1,6,4,3,7,3,5,0,0,0,5
3210,Helwan,36782,5,1,1,8,6,5,9,5,4,0,1,0,4
3211,Haram,22799,5,0,0,3,8,4,6,10,9,0,0,0,9
3212,Heliopolis,39453,5,0,0,9,8,8,7,5,9,0,1,0,4
3213,Helwan,31476,1,1,0,8,6,6,4,3,7,0,1,0,8
3214,Haram,20212,5,1,0,7,9,7,2,10,8,0,0,0,8
3215,Mohandeseen,13428,3,0,0,4,4,8,9,6,3,0,0,0,10
3216,6th of October,35419,2,1,0,10,3,3,1,5,4,1,1,0,5
3217,Heliopolis,12159,4,1,1,3,7,5,6,10,5,1,1,1,8
3218,Nasr City,28310,5,1,0,5,10,7,10,8,7,0,0,0,8
3219,El Shorouk,40868,1,1,1,3,3,4,9,8,3,0,1,0,9
3220,Al Rehab,43142,1,1,0,7,3,7,9,8,4,1,1,0,7
3221,Zamalek,10004,3,0,0,8,10,2,10,3,9,0,1,1,9
3222,Al Rehab,42289,2,0,1,10,7,9,7,9,4,1,1,0,4
3223,Faisal,15412,5,0,0,7,3,6,2,5,9,0,1,0,9
3224,6th of October,15755,5,0,0,7,5,2,9,3,8,1,1,1,6
3225,Maadi,23017,1,0,0,6,6,2,10,7,10,1,1,0,5
3226,El Shorouk,7890,3,0,1,5,4,4,10,5,7,0,1,0,5
3227,Sheikh Zayed,32840,1,1,0,5,10,7,8,3,6,0,1,0,8
3228,Sheikh Zayed,21175,1,0,0,5,7,3,7,5,3,0,1,1,7
3229,Haram,13191,2,1,1,6,3,9,8,10,2,0,1,0,6
3230,Downtown Cairo,4151,3,0,0,2,4,8,8,6,5,1,1,1,7
3231,Faisal,23447,2,1,0,3,8,3,2,10,8,0,0,0,5
3232,El Obour,26751,3,1,0,4,5,2,4,9,4,0,1,1,8
3233,Faisal,33175,5,1,0,8,3,8,6,7,6,1,1,0,4
3234,Helwan,28288,4,1,0,2,3,8,4,3,9,0,1,0,10
3235,Heliopolis,41367,4,1,0,4,3,4,7,7,3,0,1,0,7
3236,Shoubra,16274,3,1,0,8,5,9,10,3,10,0,1,0,6
3237,El Shorouk,16218,4,0,0,7,6,9,5,7,6,0,1,0,10
3238,Faisal,27792,1,1,0,3,4,6,4,7,6,0,1,1,5
3239,Nasr City,6977,5,1,0,5,9,8,6,9,4,1,1,1,7
3240,Helwan,21226,5,0,1,2,9,4,6,4,3,0,0,0,6
3241,Zamalek,33022,4,0,0,6,3,7,5,3,10,0,0,0,5
3242,Madinaty,7793,3,0,0,3,8,4,8,9,5,1,1,0,6
3243,Downtown Cairo,5659,1,0,1,9,10,10,5,5,6,1,1,0,7
3244,Al Rehab,41930,3,0,1,7,3,8,7,5,4,1,1,1,8
3245,El Obour,47473,4,1,0,2,5,2,5,5,7,0,0,0,7
3246,Nasr City,20040,5,0,1,3,5,9,4,7,6,1,1,0,8
3247,Zamalek,8270,5,1,0,5,4,10,9,10,4,0,1,0,7
3248,El Shorouk,17286,3,1,1,4,4,3,5,6,2,0,1,0,6
3249,Al Rehab,7603,2,1,1,10,8,2,10,5,4,1,1,1,6
3250,Helwan,21600,3,1,0,2,3,5,2,8,4,0,1,0,7
3251,Sheikh Zayed,6291,2,0,1,8,9,10,9,7,6,1,1,0,5
3252,Downtown Cairo,17123,3,1,1,10,8,7,3,8,10,0,1,0,8
3253,6th of October,7811,2,0,0,10,10,9,7,10,5,0,1,0,10
3254,New Capital,17347,2,1,1,7,8,8,7,8,3,1,1,0,9
3255,Faisal,35276,2,0,0,8,8,6,1,5,2,0,0,0,10
3256,Faisal,19513,2,1,1,9,3,6,8,4,8,1,0,0,10
3257,El Shorouk,9142,1,0,1,4,3,7,3,7,10,0,1,0,4
3258,Nasr City,27246,2,1,0,6,3,7,2,9,7,0,1,1,9
3259,Madinaty,29507,2,0,0,5,3,6,7,3,10,1,1,0,9
3260,Helwan,30714,5,1,1,10,8,9,10,10,5,0,1,0,5
3261,Nasr City,16194,1,1,0,10,5,4,2,10,7,0,1,0,6
3262,Shoubra,11526,2,1,0,5,10,10,10,7,3,0,1,0,10
3263,Dokki,23362,4,1,0,3,10,6,7,8,6,0,0,1,6
3264,6th of October,48852,1,1,0,2,9,10,7,4,8,0,1,1,8
3265,New Cairo,8595,5,0,1,4,6,6,9,3,7,0,1,0,4
3266,Downtown Cairo,34394,3,1,0,3,4,4,6,5,2,1,1,1,4
3267,Shoubra,19402,5,0,1,6,5,10,1,7,4,0,1,0,10
3268,Haram,31140,5,1,1,7,7,3,1,4,6,0,1,0,10
3269,Mokattam,26595,1,0,0,10,7,6,3,10,10,0,1,0,9
3270,New Cairo,46723,1,1,0,5,7,4,8,10,2,1,1,0,8
3271,El Shorouk,28911,4,1,0,5,4,8,9,3,10,1,0,0,4
3272,6th of October,29752,4,0,0,5,3,5,7,8,2,0,1,0,7
3273,Dokki,23405,1,1,0,2,7,9,1,6,3,0,1,0,6
3274,6th of October,28220,1,0,1,4,7,2,4,7,5,0,1,0,9
3275,El Obour,37953,1,0,0,5,6,6,6,8,7,0,1,0,4
3276,Haram,40053,3,1,1,2,5,9,6,7,2,0,0,1,7
3277,Nasr City,7447,5,0,0,6,10,3,7,10,8,0,1,0,9
3278,El Obour,14662,4,1,0,10,8,7,9,8,10,0,1,0,9
3279,Sheikh Zayed,8899,4,1,0,2,4,8,7,5,10,0,1,0,7
3280,Maadi,32582,2,1,0,8,4,7,1,6,10,0,1,0,6
3281,Shoubra,5935,3,0,1,3,6,4,3,5,3,0,0,0,10
3282,6th of October,46213,1,1,1,10,9,7,1,6,3,0,1,0,8
3283,6th of October,46042,1,0,1,5,7,8,6,9,2,1,1,0,4
3284,Heliopolis,14335,3,1,1,4,8,4,7,9,3,0,1,0,7
3285,Al Rehab,21669,4,1,0,8,8,3,9,3,4,0,1,0,7
3286,Zamalek,12545,1,0,0,7,6,4,10,3,3,0,1,1,9
3287,Sheikh Zayed,44247,2,1,0,9,3,2,8,8,6,0,1,1,5
3288,El Obour,42023,4,0,0,10,7,8,1,7,5,0,1,1,9
3289,El Obour,22269,5,0,0,8,10,5,1,7,8,0,1,0,5
3290,El Obour,41830,3,0,0,7,10,4,7,8,8,0,1,0,10
3291,Maadi,11066,4,0,1,9,10,7,5,3,8,0,0,0,7
3292,6th of October,14712,5,0,0,10,9,4,5,6,6,0,1,1,10
3293,Mohandeseen,19991,2,0,0,9,8,4,5,9,5,0,1,0,8
3294,Dokki,39790,3,1,0,7,4,10,5,5,9,1,1,0,4
3295,Sheikh Zayed,25649,1,0,0,9,8,3,8,3,5,0,1,1,9
3296,Haram,38315,1,0,0,10,5,6,1,3,6,0,1,0,6
3297,New Cairo,34806,5,0,0,7,6,3,9,4,9,1,1,0,4
3298,Heliopolis,16210,4,1,1,7,8,7,10,7,4,0,0,0,8
3299,El Shorouk,40972,2,0,0,3,8,5,9,6,8,0,1,0,5
3300,El Shorouk,44358,5,1,1,10,8,8,8,5,2,1,1,0,7
3301,Mohandeseen,38136,2,0,0,9,9,2,9,4,3,0,1,1,8
3302,Zamalek,48297,2,0,0,6,6,9,3,4,3,0,1,0,5
3303,Sheikh Zayed,19945,2,0,1,4,4,3,9,8,6,1,1,1,5
3304,Al Rehab,33665,3,0,0,10,8,5,9,3,3,1,1,0,4
3305,New Cairo,46477,5,1,0,8,9,8,7,7,5,1,1,1,8
3306,El Obour,17644,3,1,0,10,10,9,4,3,2,0,1,0,4
3307,Helwan,8917,4,0,1,8,10,10,2,4,7,1,1,0,4
3308,Madinaty,23868,4,0,0,9,8,6,7,4,2,0,1,1,7
3309,El Shorouk,15877,1,0,0,6,7,10,6,9,3,0,0,0,10
3310,Downtown Cairo,17224,1,1,0,7,9,10,3,5,5,0,1,0,8
3311,Madinaty,7052,1,1,1,9,7,4,8,3,5,0,1,1,10
3312,Mokattam,31272,4,1,0,8,7,8,1,3,10,0,1,0,8
3313,El Obour,45150,2,1,0,2,8,9,8,9,6,1,0,0,9
3314,Nasr City,34668,2,1,0,5,8,2,4,6,5,0,1,0,9
3315,Heliopolis,21316,5,1,0,9,8,6,9,5,6,0,1,0,5
3316,Maadi,11240,4,1,1,10,5,2,5,7,8,0,1,0,7
3317,Helwan,35559,1,1,0,7,9,4,5,3,10,0,1,0,6
3318,Sheikh Zayed,7238,4,0,1,5,5,3,10,3,10,1,1,0,6
3319,Mokattam,47175,2,1,0,3,7,3,7,7,2,0,1,1,8
3320,Madinaty,4565,2,1,0,10,5,5,7,5,5,1,1,0,8
3321,New Cairo,25762,3,1,0,2,6,6,8,3,5,0,1,1,7
3322,New Cairo,9558,3,0,1,6,9,2,8,7,8,1,1,1,5
3323,Downtown Cairo,20375,5,1,0,9,8,7,2,9,7,1,1,0,10
3324,Heliopolis,29710,4,0,0,5,7,6,6,6,9,1,1,1,9
3325,Helwan,15103,3,0,0,2,5,5,7,9,5,0,1,0,6
3326,El Shorouk,19174,3,1,0,5,8,7,6,3,9,1,0,1,4
3327,New Capital,45490,4,1,1,6,8,3,8,7,7,1,1,0,4
3328,Al Rehab,25793,2,1,0,6,6,9,9,4,3,1,1,0,4
3329,Sheikh Zayed,31597,5,1,0,2,6,7,9,3,2,1,1,0,10
3330,Heliopolis,12753,5,1,0,3,5,4,7,6,10,1,0,0,10
3331,Zamalek,42397,5,1,1,7,7,5,2,7,9,0,1,0,7
3332,New Capital,10318,3,1,0,6,7,3,9,9,2,1,1,1,9
3333,Shoubra,37069,2,0,0,10,9,5,8,7,5,1,1,0,7
3334,Downtown Cairo,24151,5,1,1,8,5,10,3,3,3,0,1,0,8
3335,Helwan,44274,4,0,0,6,5,5,7,4,3,0,1,0,5
3336,Mohandeseen,12701,5,1,1,10,3,9,10,7,8,0,0,0,9
3337,El Shorouk,10962,1,0,0,2,6,4,3,7,6,0,1,0,4
3338,Madinaty,42197,2,0,0,4,7,6,10,9,3,0,1,1,4
3339,Downtown Cairo,34041,1,0,0,3,4,3,7,10,2,0,1,0,5
3340,6th of October,11248,2,1,1,8,6,10,1,4,2,0,1,0,8
3341,Maadi,23829,4,0,1,10,8,10,4,6,5,0,1,0,8
3342,Nasr City,6203,3,0,0,3,7,8,7,10,5,0,1,0,10
3343,Heliopolis,29370,3,1,0,7,8,3,5,3,3,0,1,0,9
3344,Dokki,39247,2,0,0,3,3,5,3,8,3,0,1,0,8
3345,Zamalek,14386,5,0,0,4,6,7,2,3,5,0,1,0,5
3346,Dokki,4434,1,0,0,2,10,10,9,3,9,0,0,0,9
3347,New Capital,46998,4,1,1,7,6,7,8,5,7,1,1,0,10
3348,El Shorouk,38474,5,1,1,3,8,5,6,3,2,1,1,1,9
3349,Shoubra,28644,3,1,1,4,9,2,10,8,9,1,0,0,7
3350,Shoubra,42493,5,0,0,7,10,8,1,4,6,1,1,0,5
3351,Al Rehab,22288,1,0,1,7,7,8,7,3,7,1,1,0,4
3352,Sheikh Zayed,7959,3,0,1,5,4,7,10,8,8,0,1,0,8
3353,El Obour,15143,2,1,0,2,10,4,8,6,7,1,1,1,8
3354,Dokki,43593,4,1,1,8,5,6,5,10,4,1,1,0,4
3355,Sheikh Zayed,43115,4,1,0,3,10,8,9,10,3,1,1,0,6
3356,Downtown Cairo,49609,3,1,0,7,4,7,10,5,3,0,1,0,5
3357,Faisal,26540,2,0,0,8,8,8,1,10,4,0,0,0,4
3358,6th of October,39481,1,0,0,3,9,6,2,10,7,0,1,0,6
3359,Al Rehab,33969,4,1,0,7,9,2,10,4,2,1,1,1,6
3360,Mohandeseen,15561,3,1,1,2,3,6,10,4,4,1,1,0,9
3361,Zamalek,26578,4,1,0,7,6,3,1,6,3,0,1,0,10
3362,Mohandeseen,16787,2,1,0,9,8,3,4,3,5,0,1,0,8
3363,El Obour,10512,1,1,0,9,9,5,6,8,2,1,1,0,9
3364,Sheikh Zayed,14596,2,1,0,8,8,7,10,5,4,0,1,0,5
3365,Mohandeseen,35746,5,1,0,5,9,6,2,8,5,1,0,0,9
3366,New Cairo,23930,2,0,0,5,7,8,10,9,6,0,1,0,6
3367,6th of October,34201,2,1,1,6,6,9,8,10,5,0,1,1,7
3368,Maadi,22687,4,1,0,9,5,2,9,10,6,1,1,0,8
3369,Maadi,39989,2,1,0,5,4,9,9,5,2,0,0,0,5
3370,El Obour,34183,3,0,1,10,4,4,7,9,9,0,1,0,4
3371,Downtown Cairo,24758,4,0,0,4,3,3,4,5,3,0,1,1,8
3372,El Shorouk,5082,4,0,0,10,7,3,2,4,7,1,0,0,9
3373,Sheikh Zayed,45405,5,1,1,3,5,6,9,6,3,1,1,0,8
3374,Mohandeseen,34832,3,0,1,7,10,3,6,4,3,0,1,0,10
3375,6th of October,49891,2,1,0,6,9,5,7,3,9,0,1,0,5
3376,Nasr City,49810,5,1,0,6,8,4,1,9,4,0,1,1,7
3377,New Capital,21976,3,1,0,7,5,9,7,7,9,0,1,0,6
3378,Haram,42376,5,1,0,8,7,10,1,5,3,1,1,0,5
3379,Al Rehab,9526,1,1,0,5,9,7,7,5,2,0,1,1,5
3380,Downtown Cairo,35086,2,1,0,5,3,5,6,10,2,0,1,0,4
3381,6th of October,25563,5,1,1,10,8,3,10,5,8,0,1,0,4
3382,Helwan,10472,1,0,0,5,10,9,8,4,9,0,1,0,8
3383,El Shorouk,6775,2,1,1,9,5,4,2,5,2,1,1,0,5
3384,Dokki,19828,5,1,0,2,3,3,8,5,4,0,1,1,6
3385,Madinaty,48776,5,0,0,5,9,5,8,7,5,0,1,1,8
3386,Madinaty,21974,5,1,0,3,7,3,7,6,9,1,1,1,6
3387,El Obour,26388,5,0,1,6,7,4,7,10,8,0,0,0,8
3388,Faisal,19055,4,0,1,3,7,10,3,9,6,0,1,0,9
3389,Al Rehab,22615,5,0,0,8,5,8,7,3,8,1,1,1,9
3390,El Obour,41886,4,1,0,8,7,2,8,8,3,0,0,0,4
3391,Mohandeseen,26838,4,0,0,10,5,6,1,4,8,0,1,0,5
3392,Mohandeseen,44728,1,0,0,5,3,6,1,9,2,0,1,1,6
3393,Sheikh Zayed,16464,2,1,0,6,6,10,7,9,7,0,1,1,6
3394,Downtown Cairo,44364,4,1,0,4,3,2,8,3,9,0,0,0,4
3395,Al Rehab,11240,3,0,0,8,9,2,7,6,8,1,1,1,4
3396,Al Rehab,8942,4,1,0,6,5,8,8,3,6,1,1,0,4
3397,Zamalek,23622,3,1,0,10,9,8,8,4,4,0,1,0,7
3398,Helwan,17536,1,0,0,8,4,9,8,9,8,0,1,0,9
3399,Downtown Cairo,5600,3,1,0,5,10,5,9,9,10,0,1,0,10
3400,New Capital,9700,1,1,1,8,10,8,7,7,8,1,1,1,10
3401,Heliopolis,42839,1,1,0,2,10,7,10,10,2,0,0,0,9
3402,Downtown Cairo,14248,1,1,1,3,4,2,6,3,8,0,1,0,9
3403,6th of October,49291,3,1,0,4,8,3,7,10,3,0,0,0,5
3404,Mokattam,21093,3,0,0,6,6,9,6,6,8,1,1,0,6
3405,Haram,23355,1,1,1,6,7,7,3,4,6,1,1,1,5
3406,Helwan,21177,1,1,0,8,3,8,9,6,7,0,0,0,6
3407,Haram,23483,2,1,0,10,10,9,1,8,7,1,1,1,5
3408,Nasr City,47815,1,1,0,10,3,6,5,9,4,0,0,0,8
3409,New Capital,42533,5,1,1,7,5,6,10,3,10,0,1,1,4
3410,New Capital,4026,2,0,1,8,8,3,8,4,4,1,1,0,9
3411,6th of October,43461,2,1,1,9,6,5,1,3,3,1,1,0,8
3412,Al Rehab,25706,2,1,1,5,7,3,7,8,3,1,1,0,8
3413,Zamalek,28660,5,1,0,8,6,8,1,5,8,0,0,0,5
3414,Haram,43377,2,1,0,7,10,10,3,4,8,1,1,0,8
3415,Heliopolis,46082,2,0,1,9,9,3,8,8,3,0,1,1,5
3416,Maadi,20258,3,1,1,2,4,5,8,3,5,0,0,0,6
3417,Downtown Cairo,42077,3,0,0,6,8,9,1,4,6,1,0,0,8
3418,Mokattam,36779,1,0,1,4,6,10,1,7,3,0,0,0,7
3419,Nasr City,28154,1,1,0,10,9,5,8,9,9,0,1,1,4
3420,Heliopolis,33684,4,0,0,10,7,9,2,9,7,0,1,0,8
3421,Heliopolis,19389,5,0,0,4,8,8,5,8,6,0,1,0,8
3422,Haram,30324,3,0,0,3,10,6,8,10,9,0,0,1,6
3423,Mokattam,31685,1,1,1,6,7,5,5,5,7,0,1,1,5
3424,Madinaty,31195,5,0,1,5,10,7,10,6,10,0,1,0,5
3425,Mokattam,25797,2,1,0,8,3,7,6,10,8,1,1,0,5
3426,El Obour,9774,5,1,1,9,3,3,5,3,9,0,1,1,5
3427,New Cairo,35633,3,1,0,5,7,4,8,6,8,1,1,0,4
3428,Heliopolis,4796,4,0,0,4,3,7,6,10,8,1,1,0,6
3429,Mohandeseen,44047,3,1,0,10,3,5,9,10,9,0,1,1,4
3430,El Shorouk,32389,1,0,1,9,3,4,7,3,7,0,1,0,10
3431,El Obour,11188,1,0,0,8,9,5,10,4,5,1,1,0,9
3432,Al Rehab,27696,5,0,0,9,7,7,8,6,10,1,1,0,10
3433,El Shorouk,6024,3,0,0,9,3,4,5,5,9,0,0,0,5
3434,Zamalek,11666,1,1,0,9,4,2,7,3,5,0,1,1,5
